Grism calibration created 2022/03/02 using Iowa Robotic Telescope, SBIG Aluma AC4040, Filter: 6
0.56, 1.844e-05, 0.251, 363.80
1348, 2948, 1623, 1673
538.54 251930.7347
538.82 252154.2061
539.09 252376.4120
539.37 252597.3640
539.65 252817.0713
539.92 253035.5478
540.20 253252.8033
540.47 253468.8496
540.75 253683.6987
541.02 253897.3616
541.30 254109.8508
541.58 254321.1777
541.85 254531.3548
542.13 254740.3930
542.40 254948.3052
542.68 255155.1038
542.96 255360.8002
543.23 255565.4079
543.51 255768.9381
543.78 255971.4038
544.06 256172.8175
544.34 256373.1918
544.61 256572.5395
544.89 256770.8725
545.16 256968.2043
545.44 257164.5481
545.72 257359.9160
545.99 257554.3211
546.27 257747.7763
546.55 257940.2953
546.82 258131.8907
547.10 258322.5746
547.38 258512.3617
547.65 258701.2644
547.93 258889.2966
548.21 259076.4702
548.48 259262.8001
548.76 259448.2982
549.04 259632.9787
549.31 259816.8547
549.59 259999.9397
549.87 260182.2472
550.14 260363.7898
550.42 260544.5822
550.70 260724.6369
550.97 260903.9678
551.25 261082.5883
551.53 261260.5114
551.81 261437.7515
552.08 261614.3213
552.36 261790.2346
552.64 261965.5045
552.92 262140.1451
553.19 262314.1693
553.47 262487.5906
553.75 262660.4234
554.02 262832.6795
554.30 263004.3730
554.58 263175.5173
554.86 263346.1266
555.13 263516.2128
555.41 263685.7901
555.69 263854.8717
555.97 264023.4705
556.25 264191.5998
556.52 264359.2732
556.80 264526.5032
557.08 264693.3031
557.36 264859.6860
557.64 265025.6652
557.91 265191.2530
558.19 265356.4631
558.47 265521.3077
558.75 265685.7996
559.03 265849.9520
559.30 266013.7773
559.58 266177.2881
559.86 266340.4976
560.14 266503.4164
560.42 266666.0593
560.69 266828.4369
560.97 266990.5625
561.25 267152.4471
561.53 267314.1040
561.81 267475.5448
562.09 267636.7814
562.37 267797.8262
562.64 267958.6899
562.92 268119.3848
563.20 268279.9231
563.48 268440.3148
563.76 268600.5722
564.04 268760.7064
564.32 268920.7297
564.60 269080.6518
564.87 269240.4840
565.15 269400.2373
565.43 269559.9226
565.71 269719.5499
565.99 269879.1313
566.27 270038.6755
566.55 270198.1935
566.83 270357.6954
567.11 270517.1922
567.39 270676.6928
567.67 270836.2070
567.94 270995.7447
568.22 271155.3160
568.50 271314.9290
568.78 271474.5939
569.06 271634.3208
569.34 271794.1162
569.62 271953.9912
569.90 272113.9538
570.18 272274.0129
570.46 272434.1762
570.74 272594.4525
571.02 272754.8495
571.30 272915.3760
571.58 273076.0390
571.86 273236.8463
572.14 273397.8070
572.42 273558.9257
572.70 273720.2117
572.98 273881.6706
573.26 274043.3105
573.54 274205.1370
573.82 274367.1581
574.10 274529.3787
574.38 274691.8063
574.66 274854.4454
574.94 275017.3033
